PitcherThrows,RelSpeed,SpinRate,RelHeight,ZoneSpeed,ZoneTime,Extension,VertRelAngle,HorzRelAngle,SpinAxis,RelSide,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,VertApprAngle,HorzApprAngle,TaggedPitchNum
3076,Right,86.43687,1714.698401,6.47656,78.68979,0.438482,6.28937,-2.383251,-2.381421,,1.2494,,,,2.50706,0.14963,-6.415653,-0.003791,0
3077,Right,86.66657,1973.437207,6.43476,78.39937,0.435422,6.70618,-2.5852,-2.834286,,1.14752,,,,2.49877,-0.84727,-6.218586,-1.526859,0
3078,Right,84.60054,1719.303567,6.53006,76.826,0.44872,6.37116,-3.188074,-2.103385,,1.36352,,,,1.57295,-0.0154,-7.76667,-0.891883,0
3079,Right,84.61198,1681.347752,6.56802,77.24756,0.448319,6.14683,-1.675292,-0.636366,,1.02179,,,,2.87511,0.74318,-6.509115,0.033815,0
3080,Right,71.43633,2296.991809,6.61097,64.90097,0.54438,5.52607,-1.538795,-3.071348,,1.00187,,,,-0.10148,-2.17714,-12.999417,-3.72577,4
3081,Right,71.83968,2194.925749,6.52529,65.15316,0.536218,5.8813,0.252517,-2.20823,,1.20073,,,,1.30514,-1.01685,-11.735079,-2.566547,4
3082,Right,85.61444,1987.063178,6.38055,77.63931,0.441357,6.66189,-3.602996,-1.702166,,0.84669,,,,1.25372,-0.50072,-7.77642,-1.241784,0
3083,Right,85.69516,1846.315451,6.55461,77.4931,0.44148,6.52024,-2.153557,-1.968988,,1.35135,,,,3.17118,-0.1337,-5.432528,-1.26726,0
3084,Right,85.02361,1957.631272,6.51849,76.80456,0.462539,4.65433,-4.013825,-4.093406,,0.46999,,,,1.16747,-1.43656,-7.439142,0.082847,0
3085,Right,86.20745,1981.312595,6.65854,78.03406,0.454711,4.70927,-3.673114,-1.739607,,0.61808,,,,1.66553,1.13929,-7.037882,2.83919,0
3086,Right,78.50816,2405.211385,6.44366,71.73373,0.497928,4.62094,-1.502235,-1.277408,,0.74525,,,,1.90903,-0.22605,-8.250904,-0.765006,1
3087,Right,76.10343,2812.796361,6.81676,69.49248,0.514553,4.65584,-0.609442,-0.764666,,0.33412,,,,1.77088,0.15026,-10.227788,0.381455,4
3088,Right,87.08976,2027.945756,6.51157,78.91509,0.44829,4.72767,-0.544244,-0.429624,,0.47999,,,,4.15766,1.55584,-4.633146,2.697266,0
3089,Right,85.16239,1948.679123,6.47216,77.08479,0.45883,4.79902,-2.115515,-2.855417,,0.57319,,,,2.66495,-0.55498,-6.134408,0.475556,0
3090,Right,85.96701,2045.391377,6.5836,77.42631,0.456159,4.8128,-3.718535,-2.31016,,0.50792,,,,1.66953,-0.15263,-6.863549,0.916002,0
3091,Right,74.45064,2834.667804,6.65521,67.1879,0.529808,4.58777,-0.396109,-1.963654,,0.39374,,,,1.91752,-1.31609,-9.833981,-1.629235,4
3092,Right,85.61869,1997.757909,6.4378,77.19911,0.456537,4.83777,-1.172264,-2.336408,,0.62553,,,,3.36071,0.09512,-5.557337,1.217013,0
3093,Right,85.30359,2003.173382,6.4254,78.2285,0.455297,4.83626,-3.146033,-2.427821,,0.49618,,,,1.65564,-0.22327,-7.09395,0.910192,0
3094,Right,77.53259,2518.904646,6.25736,71.05621,0.502187,4.75688,-0.428767,-2.149634,,0.64128,,,,2.25859,-1.12952,-8.217905,-1.582856,1
3095,Right,78.5485,2452.278321,6.15708,72.55903,0.492867,5.0353,-2.322289,-2.92994,,0.74925,,,,0.42622,-1.87014,-9.96408,-2.617708,1
3096,Right,72.72215,2768.986175,6.64565,65.69291,0.540344,4.6485,1.820805,0.234205,,0.26107,,,,3.61107,0.75983,-8.517641,0.816188,4
3097,Right,81.65447,2288.434336,6.38465,74.03413,0.47743,4.93817,-1.51634,-1.543454,,0.6013,,,,2.19155,-0.32687,-7.578704,-0.419055,3
3098,Right,84.31976,1963.376208,6.70289,76.06041,0.44952,6.47067,-2.082621,-2.332482,,1.31588,,,,3.60208,-0.33103,-4.897936,-1.253189,0
3099,Right,86.32829,1786.696238,6.77814,77.85447,0.442687,6.04716,-1.171381,-2.900105,,0.92626,,,,3.97505,-0.98052,-5.104214,-1.217243,0
3100,Right,85.88462,1812.483649,6.52902,77.60043,0.444573,6.23113,-3.868565,-2.321935,,1.17409,,,,1.18941,-0.29066,-7.885491,-0.851361,0
3101,Right,86.13557,2121.297639,6.53752,77.87677,0.439418,6.51243,-2.107602,-3.192045,,1.15944,,,,3.2901,-0.93668,-5.177891,-1.374077,0
3102,Right,84.71388,1923.867627,6.58032,76.0731,0.449799,6.2621,-1.490251,-1.39909,,1.26594,,,,4.02495,0.47235,-4.297595,-0.322544,0
3103,Right,84.28532,1895.581209,6.58238,76.48594,0.448236,6.57567,-2.769524,-2.482816,,1.32571,,,,2.32087,-0.05785,-6.725425,-0.53464,0
3104,Right,68.7918,2080.068615,6.59372,62.66792,0.560533,5.69614,0.772853,-2.427404,,1.0682,,,,1.78373,-1.39282,-11.355533,-2.852153,4
3105,Right,85.61637,1984.206297,6.64237,77.62047,0.441431,6.52969,-2.223605,-3.014019,,1.18657,,,,3.17854,-0.80442,-5.529515,-1.324555,0
3106,Right,87.3726,1927.948002,6.76526,78.66592,0.43545,6.29297,-2.523279,-1.219497,,1.01222,,,,3.59138,0.44243,-4.585073,-0.017615,0
3107,Right,85.81884,2076.083498,6.63372,77.59313,0.441272,6.57315,-4.239356,-2.688099,,0.77236,,,,2.00756,-1.34247,-6.045276,-1.924489,0
3108,Right,70.74678,2189.264597,6.68604,64.2672,0.544476,5.67714,1.100656,-0.965986,,1.17612,,,,2.68274,-0.06243,-9.970821,-1.692404,4
3109,Right,87.61579,2100.167526,6.69116,78.50509,0.434495,6.44429,-2.879869,-2.496899,,0.86488,,,,3.20236,-1.05748,-4.936072,-1.685914,0
3110,Right,85.12182,2074.671763,6.68759,76.8115,0.461374,4.61774,-2.584237,-2.737658,,0.33543,,,,2.63109,-0.55046,-6.170199,0.874718,0
3111,Right,75.37583,2789.873717,6.83495,68.35326,0.523417,4.32166,0.149558,-0.276106,,0.24318,,,,2.94563,0.19511,-8.555448,0.17626,1
3112,Right,81.91043,2265.797704,6.44649,75.33189,0.475389,4.78079,-3.356663,-2.341023,,0.40398,,,,0.46839,-0.80234,-9.398676,-0.199008,3
3113,Right,79.47347,2503.550083,6.28832,72.35634,0.492749,4.67837,-1.703892,-2.463206,,0.7194,,,,1.45379,-1.18298,-8.684788,-1.53985,1
3114,Right,76.90406,2912.201688,6.91777,69.81166,0.513786,4.38726,-1.868134,-0.218855,,0.43073,,,,1.13086,1.40726,-10.46572,2.272859,1
3115,Right,87.74356,2073.676901,6.52162,79.70702,0.448346,4.47303,-3.84424,-3.253286,,0.35534,,,,1.0552,-0.74187,-7.786949,0.955109,0
3116,Right,86.22965,2022.481843,6.59442,78.43017,0.453017,4.66631,-2.183851,-1.760814,,0.47764,,,,2.78298,0.49444,-6.039559,1.797327,0
3117,Right,85.16563,1905.689503,6.53379,76.66685,0.446754,6.30694,-1.583662,-1.609432,,1.38889,,,,3.56162,0.55351,-5.100608,-0.204052,0
3118,Right,85.62516,2013.242933,6.48611,77.34947,0.44207,6.63038,-3.428457,-1.83301,,1.10727,,,,1.77222,-0.36285,-7.061104,-1.377235,0
3119,Right,85.98008,2002.433361,6.73017,77.39486,0.439984,6.59512,-1.687199,-0.8614,,1.32908,,,,3.84484,1.09686,-4.838988,0.354371,0
3120,Right,71.8038,1979.076986,6.47393,65.15254,0.533867,6.00197,1.387441,-0.400653,,0.93831,,,,2.30183,-0.1204,-10.662607,-1.889103,4
3121,Right,78.15104,1385.967538,6.47962,70.59759,0.487607,6.26929,-2.500874,-2.101724,,1.32491,,,,2.04805,0.43835,-7.357753,0.179895,2
3122,Right,85.57964,1885.940352,6.48453,77.34944,0.442104,6.59058,-2.498071,-2.232444,,0.95397,,,,2.45438,-0.61811,-6.501076,-1.197469,0
3123,Right,84.54089,1887.891946,6.57972,76.35056,0.448171,6.53349,-3.696207,-1.72427,,1.56342,,,,2.14083,0.92616,-6.191017,0.334273,0
3124,Right,84.51605,1998.072871,6.54902,76.15721,0.449189,6.43665,-1.848013,-2.361722,,1.04257,,,,3.35657,-0.82613,-5.326835,-1.703504,0
3125,Right,78.70707,1403.310363,6.40207,70.79803,0.483647,6.55022,-3.784895,-2.963052,,1.26971,,,,0.95382,-0.33107,-8.324023,-0.525355,2
3126,Right,77.9122,1233.970196,6.51083,69.50979,0.493637,6.1188,-1.89435,-2.039199,,1.39098,,,,2.28992,0.20776,-7.524074,-0.518807,2
3127,Right,87.19692,2050.766077,6.63576,78.6808,0.435049,6.4825,-3.38628,-1.884556,,1.00728,,,,2.37164,0.03929,-6.101153,-0.223849,0
3128,Right,84.46626,1990.820375,6.56281,76.19121,0.465426,4.47557,-0.83253,-1.237478,,0.45255,,,,4.12653,1.20115,-4.522284,2.807469,0
3129,Right,85.10936,2028.01362,6.82917,76.974,0.461275,4.57518,-3.509595,-2.058445,,0.34285,,,,2.4702,0.2209,-5.866506,1.800454,0
3130,Right,86.27911,2100.889449,6.61567,79.15955,0.450971,4.67545,-3.068713,-2.631698,,0.3386,,,,2.28541,-0.34246,-6.219427,1.197796,0
3131,Right,82.72933,2139.33479,6.47951,76.45292,0.465837,4.93227,-1.330434,-1.400731,,0.37889,,,,3.23047,-0.02436,-5.723328,0.547937,0
3132,Right,86.68035,2066.079815,6.72261,80.10189,0.447064,4.66619,-2.837918,-2.418692,,0.24363,,,,2.72484,-0.60586,-5.735025,0.629981,0
3133,Right,86.91285,1937.231213,6.6649,79.61993,0.433979,6.33357,-3.371961,-2.715077,,1.09621,,,,2.91385,-0.19921,-4.947688,-0.0998,0
3134,Right,84.79715,2145.763567,6.56298,77.91976,0.445169,6.18313,-2.419239,0.011357,,1.11733,,,,3.22467,2.05404,-4.990814,2.016689,0
3135,Right,72.91383,2474.314018,6.54652,67.94542,0.526157,5.56199,-2.31233,-3.160052,,0.94461,,,,-0.2326,-2.91248,-12.27055,-5.093176,4
3136,Right,72.74347,2395.49069,6.44822,69.19103,0.523404,5.31829,-0.183967,-2.844018,,1.32143,,,,0.91642,-2.71166,-11.65123,-5.749178,4
3137,Right,85.05675,2093.844535,6.63134,78.22322,0.442535,6.41171,-3.734635,-1.471148,,1.21205,,,,2.01045,1.45024,-6.474,1.988967,0
3138,Right,78.19109,1430.819518,6.49714,71.8929,0.48341,6.38039,-4.611879,-4.41268,,1.51197,,,,0.69877,-0.69045,-8.144725,-0.372246,2
3139,Right,85.41044,1804.23986,6.52713,78.57604,0.440793,6.30529,-2.061117,-2.532229,,0.98085,,,,3.28395,-0.49944,-5.151786,-0.680618,0
3140,Right,86.12269,2053.109157,6.56321,78.32091,0.44137,6.31866,-6.126102,-3.183171,,1.2461,,,,0.6846,-0.40804,-6.789444,-0.412186,0
3141,Right,72.4269,2419.117403,6.57674,66.5922,0.526781,5.95335,0.020462,-1.768607,,1.15917,,,,1.85097,-1.58479,-10.411117,-4.151448,4
3142,Right,72.7395,2363.306544,6.55104,66.46133,0.526901,5.8268,0.010291,-1.055654,,1.09336,,,,1.99064,-0.99394,-10.051497,-3.439458,4
3143,Right,85.45076,2255.432549,6.6858,77.47596,0.441776,6.52479,-2.194512,-2.419305,,0.85165,,,,3.65344,-0.16178,-4.626883,0.209415,0
3144,Right,85.09537,2114.269515,6.69615,76.16986,0.449157,6.44116,-4.759721,-2.367719,,0.5705,,,,1.07798,-0.5861,-7.66956,-0.149125,0
3145,Right,85.99383,2119.902384,6.6004,77.59959,0.440189,6.63493,-2.731478,-3.248976,,1.28246,,,,2.48823,-0.94449,-6.450773,-1.612406,0
3146,Right,77.64817,1350.17272,6.44752,70.89267,0.48747,6.42837,-3.129488,-3.294743,,1.36158,,,,1.28479,-0.00063,-8.299717,0.335059,2
3147,Right,85.62167,1932.003764,6.55476,77.41285,0.445582,6.08632,-3.519228,-0.925659,,1.06073,,,,2.5862,1.3485,-5.271739,1.546198,0
3148,Right,76.68582,1285.437437,6.47312,68.97043,0.495954,6.39513,-0.244811,-1.278165,,1.50394,,,,3.62273,1.30657,-6.242417,0.849549,2
3149,Right,71.76284,2370.141609,6.57822,65.13839,0.539371,5.5271,-0.163411,-1.900529,,1.2376,,,,1.5999,-0.75834,-10.740024,-2.369206,4
3150,Right,83.76699,1826.983099,6.59175,75.72514,0.453148,6.35522,-2.484039,-1.930746,,1.19984,,,,3.00855,0.18634,-5.524548,-0.271523,0
3151,Right,83.85134,1739.030189,6.47865,75.91236,0.451466,6.44605,-1.986182,-1.906004,,1.34758,,,,3.20802,0.13048,-5.353293,-0.742871,0
3152,Right,84.2047,2101.373984,6.46822,77.06848,0.446587,6.60263,-2.33878,-3.607902,,1.07487,,,,2.68802,-1.68342,-6.088462,-2.408265,0
3153,Right,83.97078,1904.864367,6.54814,76.11979,0.452704,6.2785,-3.603074,-2.458434,,1.07484,,,,2.08113,-0.41022,-6.28991,-0.763465,0
3154,Right,85.53383,1999.987884,6.57967,77.81702,0.442109,6.29032,-0.952202,-1.528587,,1.03564,,,,4.49173,0.4181,-3.789141,0.18792,0
3155,Right,82.78424,1948.999719,6.46344,75.51112,0.455445,6.47036,-1.816263,-1.304842,,1.26309,,,,3.00528,0.69379,-5.919321,0.065437,0
3156,Right,78.55842,1468.975175,6.55234,71.48514,0.485281,6.26481,-4.333164,-3.446421,,1.06663,,,,0.40698,-1.26707,-9.165675,-1.610492,2
3157,Right,85.19781,2130.945945,6.50008,77.18275,0.446908,6.26415,-4.231727,-3.519359,,1.1178,,,,1.6655,-1.13651,-6.439419,-1.368795,0
3158,Right,72.5003,2317.036438,6.70411,65.71562,0.535768,5.35469,-0.378316,-2.18992,,1.26649,,,,1.87866,-1.16435,-10.167737,-2.992703,4
3159,Right,85.17243,2091.938692,6.69444,76.79791,0.461829,4.55989,-2.876138,-2.120422,,0.45552,,,,2.43355,0.1369,-6.299054,1.451302,0
3160,Right,76.80304,2405.24159,6.39343,70.58928,0.507617,4.71907,-0.108617,-2.400477,,0.59094,,,,1.87407,-1.90361,-9.607721,-2.854676,1
3161,Right,84.86878,1982.046483,6.70984,75.71263,0.465716,4.53132,-1.65304,-2.206834,,0.44518,,,,3.43996,-0.15694,-5.478269,0.942442,0
3162,Right,84.80978,1993.855713,6.66373,76.41516,0.466469,4.49631,-4.844589,-3.303322,,0.35703,,,,0.31426,-1.05516,-8.656908,0.342536,0
3163,Right,75.01415,2734.534101,6.78703,67.85129,0.524756,4.57651,0.35375,-1.061672,,0.30088,,,,2.6328,-0.84514,-9.356327,-1.34765,1
3164,Right,81.80692,2154.618052,6.60554,72.44106,0.480594,5.01667,-0.084365,-1.362873,,0.63116,,,,4.18202,-0.76887,-5.359231,-1.603435,3
3165,Right,85.33191,2115.818018,6.5691,76.79504,0.461143,4.74583,-2.87993,-4.136121,,0.55551,,,,1.41059,-1.64159,-8.193345,-0.488767,0
3166,Right,86.19647,2047.789738,6.50222,77.76252,0.453766,4.80425,-2.078597,-1.819855,,0.52499,,,,2.9184,0.34864,-5.708269,1.448088,0
3167,Right,85.3287,1951.105467,6.64385,77.10272,0.458927,4.78701,-2.860741,-3.399549,,0.46329,,,,2.16419,-0.76002,-6.798415,0.820443,0
3168,Right,74.25429,2780.256246,6.79626,67.3933,0.532079,4.51336,-1.373709,-1.672217,,0.30626,,,,0.52713,-0.79858,-11.999207,-0.641997,4
3169,Right,73.29659,2809.344255,6.60291,66.80505,0.536196,4.60419,-0.423576,-1.794296,,0.39799,,,,1.15408,-0.66181,-11.261812,-0.428656,4
3170,Right,86.38133,1999.110952,6.58164,77.87582,0.454675,4.64726,-2.871825,-2.807894,,0.46895,,,,2.52175,-1.34295,-5.888363,-1.004549,0
3171,Right,78.47992,3023.051964,6.78085,70.23627,0.506396,4.43542,-1.316603,-0.023746,,0.21622,,,,1.28488,0.00842,-10.460881,-0.413391,1
3172,Right,84.55858,2059.606997,6.58578,76.71518,0.449053,6.26633,-2.631503,-2.527156,,0.99214,,,,2.80105,-0.42828,-5.783817,-0.55349,0
3173,Right,81.35354,1926.408813,6.56513,74.14993,0.461982,6.63219,-1.539377,-2.498009,,1.6511,,,,3.64096,0.38447,-5.066311,-0.268655,0
3174,Right,72.34759,2308.722715,6.63713,65.34173,0.541476,5.09581,-0.254556,-1.763087,,1.06752,,,,1.38798,-1.87047,-11.137577,-4.476673,4
3175,Right,83.91496,1962.348557,6.50541,76.10274,0.452691,6.45778,-4.773126,-3.65773,,1.06817,,,,0.87577,-1.40966,-7.647516,-1.733118,0
3176,Right,84.23606,1909.056636,6.5053,76.02424,0.450111,6.44496,-2.48149,-1.916727,,1.38826,,,,3.03414,0.76864,-5.299689,0.567499,0
3177,Right,82.79278,1886.962245,6.60133,75.03114,0.457078,6.4575,-2.727634,-2.080366,,1.2399,,,,2.90782,0.14076,-5.53333,-0.312802,0
3178,Right,67.1675,2104.845412,6.58062,60.07851,0.581236,5.34724,4.573899,2.845902,,1.24659,,,,4.90018,2.62424,-8.569808,0.093948,4
3179,Right,72.9989,2067.147001,6.56843,66.32599,0.528062,5.73382,-0.442177,-1.72851,,1.28592,,,,1.49782,-1.10924,-10.680677,-3.417989,4
3180,Right,84.1193,1940.178198,6.50437,76.05958,0.448746,6.77934,-3.76293,-3.496262,,1.04798,,,,1.75739,-1.23985,-6.82712,-1.512188,0
3181,Right,83.28629,1956.36251,6.55589,74.957,0.455864,6.49022,-3.244173,-2.274784,,1.1943,,,,2.55339,0.10192,-5.706538,-0.105566,0
3182,Right,83.4639,1714.759312,6.51139,75.96145,0.452878,6.61251,-2.764788,-3.879307,,1.14114,,,,1.63848,-1.86805,-8.041436,-2.682755,0
3183,Right,75.30287,1885.601568,4.331,66.50226,0.522279,5.26435,2.725757,-5.447936,,2.08476,,,,2.32546,-1.05651,-7.361661,-1.231788,0
3184,Right,76.06103,1977.349689,4.30464,67.73335,0.514929,5.14106,2.138075,-5.778641,,2.18912,,,,3.56218,-1.16166,-4.061894,-1.333728,0
3185,Right,74.30078,1860.320125,4.28512,66.0699,0.527195,5.14913,1.165731,-4.963018,,2.27884,,,,2.64149,-0.00583,-5.021056,0.109483,0
3186,Right,64.94727,1773.174052,4.20242,58.25407,0.608416,4.90499,1.953164,-4.612292,,1.96239,,,,0.43971,-2.85456,-10.286463,-5.549199,1
3187,Right,65.74754,1943.442122,4.35274,58.69703,0.600445,5.16104,1.532838,-4.725392,,2.06998,,,,0.14127,-3.15425,-10.846567,-6.344332,1
3188,Right,76.42114,2044.924998,4.31516,68.34016,0.509087,5.46207,1.450055,-6.213031,,2.2156,,,,2.31344,-1.29032,-6.040466,-1.268381,0
3189,Right,76.31035,1956.791455,4.43997,68.26543,0.513917,5.06051,1.000379,-5.953054,,2.13657,,,,1.83634,-1.51701,-6.828315,-1.782506,0
3190,Right,76.70119,2026.972735,4.4971,68.76015,0.508498,5.1781,1.425575,-4.93673,,2.21184,,,,2.75004,-0.32981,-5.450198,-0.463019,0
3191,Right,65.57038,2001.275029,4.34211,59.37998,0.597405,4.8926,2.204345,-2.817563,,2.099,,,,1.24764,-0.78133,-9.105982,-3.266881,1
3192,Right,66.39968,1940.702103,4.36632,60.01308,0.589913,4.93679,2.439689,-2.62417,,2.02585,,,,1.53778,-1.01622,-8.786303,-3.806563,1
3193,Right,76.32338,2024.455959,4.29427,68.32709,0.510173,5.36782,1.277934,-5.767674,,1.99879,,,,2.36775,-1.52786,-5.699116,-1.745085,0
3194,Right,77.25665,2033.369974,4.18563,69.32376,0.506643,5.11966,0.956397,-7.032254,,2.07189,,,,2.00931,-2.67805,-5.865094,-3.027356,0
3195,Right,76.37159,2001.063563,4.19966,69.00993,0.512572,4.83772,1.092214,-5.298337,,2.28244,,,,1.62511,-0.66106,-6.808429,-0.911102,0
3196,Right,76.99369,2061.343671,4.37798,68.77378,0.507705,5.0634,1.483652,-3.461333,,2.3587,,,,3.28006,1.21609,-4.141595,1.035046,0
3197,Right,77.22759,2004.17989,4.36383,69.8254,0.504775,5.01604,0.303036,-4.788967,,2.20495,,,,1.51369,-0.3065,-6.611527,-0.527581,0
3198,Right,65.28689,1939.350091,4.48362,57.87513,0.605283,4.88407,2.229451,-0.709599,,2.16501,,,,1.96056,1.09619,-8.038914,-1.549176,1
3199,Right,65.39539,1936.070396,4.44784,57.32629,0.60686,4.95237,1.957093,-0.089842,,2.38678,,,,1.81823,2.11362,-8.048666,-0.488177,1
3200,Right,76.81071,2062.870524,4.54733,68.00143,0.508071,5.47098,2.529611,-5.117943,,2.10796,,,,4.10012,-0.90536,-3.844433,-1.319419,0
3201,Right,76.23394,1951.730093,4.38318,67.73635,0.512549,5.26805,1.93652,-2.712913,,2.09939,,,,2.95729,1.02396,-5.32063,0.421814,0
3202,Right,75.3456,1928.1488,4.39139,67.42914,0.518276,5.22149,0.88441,-5.387821,,2.16019,,,,2.04191,-0.97412,-6.20149,-1.272257,0
3203,Right,76.35401,1995.107141,4.3249,68.2788,0.512499,5.26616,1.675991,-8.010091,,1.99518,,,,3.00488,-3.49295,-4.802039,-3.6367,0
3204,Right,76.96877,1916.424993,4.31669,69.37662,0.507078,5.16547,0.512198,-5.258663,,2.06914,,,,0.52739,-0.60301,-8.824101,-0.405228,0
3205,Right,65.44548,1996.495829,4.34128,58.71761,0.599576,5.00722,2.432953,-3.165751,,2.10779,,,,2.07451,-1.28689,-7.648855,-4.016948,1
3206,Right,77.32518,1947.511287,4.47956,69.23225,0.502457,5.33006,1.999729,-3.870834,,2.23115,,,,3.85279,0.56011,-3.65467,0.306379,0
3207,Right,76.51901,1900.528477,4.43018,68.44997,0.50898,5.31203,0.95329,-3.014931,,2.11348,,,,1.87526,1.26523,-6.711847,1.209017,0
3208,Right,65.76139,1921.405379,4.34928,58.84224,0.59807,4.88299,3.516979,-1.0959,,2.08773,,,,2.88422,-0.12799,-7.05031,-3.581784,1
3209,Right,76.79253,1975.330457,4.48999,68.57603,0.509666,5.23767,-0.004553,-5.46759,,2.21063,,,,0.9259,-0.79164,-7.874537,-0.908931,0
3210,Right,65.61339,1978.478604,4.36689,58.4781,0.602316,4.85551,2.6701,-0.822322,,2.28141,,,,1.4587,-0.178,-9.249795,-4.371369,1
3211,Right,77.29507,1958.752845,4.44866,68.94247,0.505175,5.22979,0.772796,-4.297994,,2.23146,,,,2.43456,0.07152,-5.379346,-0.295885,0
3212,Right,83.72045,2027.525035,6.62206,75.65102,0.470052,4.49695,-2.117134,-3.543453,,0.4179,,,,2.65268,-1.44975,-6.437555,-0.374042,0
3213,Right,76.3447,2497.769487,6.37179,70.39083,0.513372,4.5198,-2.652594,-2.832247,,0.64575,,,,-0.10336,-1.96244,-11.077332,-2.639798,1
3214,Right,84.75906,2046.513444,6.61657,75.87102,0.465595,4.50787,-0.960054,-1.312258,,0.52627,,,,3.7976,1.21363,-5.216549,2.755526,0
3215,Right,84.75314,2057.145537,6.48071,76.27445,0.464096,4.61355,-1.450589,-3.361596,,0.54098,,,,2.81912,-0.76858,-6.483436,0.610134,0
3216,Right,78.03548,2531.552912,6.30171,70.30007,0.504546,4.51132,0.836814,-0.890839,,0.8887,,,,3.62461,0.33111,-6.741486,-0.279534,1
3217,Right,74.85201,2724.847461,6.7995,67.97794,0.52577,4.42599,0.688072,-0.004606,,0.32068,,,,3.07568,0.47142,-8.76198,0.321161,4
3218,Right,85.97299,2079.730279,6.44977,77.83332,0.457639,4.34668,-1.503,-0.979983,,0.58749,,,,3.54057,1.45548,-4.808797,2.796357,0
3219,Right,85.92033,2033.43005,6.62155,77.02431,0.458714,4.59788,-2.740744,-3.043188,,0.40826,,,,2.66586,-0.87049,-5.812463,0.354342,0
3220,Right,81.76941,2288.809454,6.44672,73.24218,0.480621,4.80494,-0.863192,-1.619471,,0.64835,,,,2.76964,-0.365,-7.162174,-0.518267,3
3221,Right,79.78725,2538.22933,6.337,72.62333,0.491022,4.75964,-2.032448,-2.725774,,0.64647,,,,0.83278,-1.69853,-9.761493,-2.215669,1
3222,Right,86.74095,2071.20832,6.66926,77.65896,0.454344,4.59335,-1.80452,-1.420438,,0.49974,,,,3.25525,0.57622,-5.615429,1.581821,0
3223,Right,81.87035,2358.105749,6.48403,74.07969,0.476075,4.89461,0.095027,-0.769479,,0.55813,,,,3.8511,0.29462,-5.907286,0.21265,3
3224,Right,75.83823,2877.569578,6.74606,68.57486,0.525447,4.3616,-3.0773,-1.142859,,0.46747,,,,-1.24459,-0.14148,-13.797832,-0.124455,1
3225,Right,81.86121,2346.668408,6.61723,74.95554,0.472648,5.1475,-2.244236,-2.439483,,0.46546,,,,1.8217,-1.44841,-8.120551,-1.623261,3
3226,Right,79.40113,2983.027165,6.66201,72.62223,0.493119,4.70356,-2.002414,-2.794275,,0.55067,,,,0.90443,-1.95739,-10.29193,-2.48537,1
3227,Right,87.5123,2097.52181,6.59459,79.0028,0.446439,4.76387,-0.419069,-1.774073,,0.47065,,,,4.54787,0.33723,-4.123521,1.492302,0
3228,Right,86.3777,1970.839538,6.50914,77.54428,0.453387,4.89496,-1.559173,-2.530664,,0.55537,,,,2.91505,-0.13953,-6.270845,1.063549,0
3229,Right,65.7559,1890.311259,4.43738,58.71793,0.601475,4.69375,1.983344,-0.588207,,2.20824,,,,1.38922,0.59623,-8.833183,-2.806971,1
3230,Right,77.60371,1962.919417,4.5169,68.95055,0.503481,5.23924,1.145637,-3.017457,,2.22936,,,,3.05123,1.42813,-4.602598,1.310313,0
3231,Right,77.55844,1987.868904,4.62404,68.3258,0.506611,5.20644,1.102849,-2.400101,,2.10491,,,,2.72333,2.37635,-5.509052,2.975949,0
3232,Right,75.78943,1988.951091,4.60129,67.5964,0.512953,5.53577,0.976359,-4.755569,,2.25067,,,,1.97403,0.40416,-6.923658,0.80842,0
3233,Right,65.28365,1961.515673,4.60455,58.3672,0.6038,4.70448,1.867202,0.352045,,2.19441,,,,2.47667,2.10679,-6.796084,-0.535781,1
3234,Right,65.37552,2040.144173,4.56612,57.91916,0.604657,4.77908,3.620522,0.515027,,2.16438,,,,3.91887,1.63164,-5.483063,-1.634454,1
3235,Right,76.16167,2023.257848,4.60704,68.00152,0.509667,5.57982,1.359088,-5.674458,,2.01354,,,,2.8263,-1.11531,-5.496851,-1.019856,0
3236,Right,75.84129,1977.704196,4.50407,67.96254,0.511043,5.62457,1.539872,-5.654306,,2.02512,,,,2.18613,-1.24883,-6.813864,-1.352922,0
3237,Right,65.45894,1885.222317,4.42544,59.03382,0.59912,4.91792,1.848965,-1.962785,,2.11518,,,,1.13768,-0.10028,-9.182887,-2.721392,1
3238,Right,77.4445,2073.970191,4.54616,69.41968,0.501933,5.32542,1.89167,-4.88219,,2.15065,,,,3.60077,-0.5168,-4.217608,-0.801535,0
3239,Right,76.97484,1956.234884,4.4559,69.26202,0.50724,4.96291,1.216047,-4.125067,,2.14256,,,,2.88319,0.35956,-4.847703,0.349605,0
3240,Right,65.77959,2011.381231,4.45027,59.19476,0.598177,5.15664,3.078855,-6.208362,,1.99606,,,,1.96346,-4.77541,-8.722955,-8.103586,1
3241,Right,67.02813,2054.205098,4.45932,60.12695,0.588098,4.77784,2.627294,-2.469816,,2.02359,,,,2.18815,-1.48791,-7.814381,-4.9274,1
3242,Right,65.91494,2006.721293,4.39393,59.46662,0.596566,4.73375,2.408946,-1.950753,,2.05614,,,,1.8031,-0.67985,-8.253661,-3.811799,1
3243,Right,76.36436,1922.565323,4.42373,67.66094,0.51274,5.32693,2.269761,-5.43344,,2.1173,,,,2.96806,-0.78177,-5.725786,-0.742252,0
3244,Right,65.5472,1862.140535,4.4513,59.63509,0.596894,4.84685,1.830643,-1.949318,,2.32635,,,,0.79339,0.13588,-9.890422,-2.676534,1
