PitcherThrows,RelSpeed,SpinRate,RelHeight,ZoneSpeed,ZoneTime,Extension,VertRelAngle,HorzRelAngle,SpinAxis,RelSide,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,VertApprAngle,HorzApprAngle,TaggedPitchNum
2936,Left,87.07544,2032.342775,5.81247,78.50139,0.441012,5.85851,-2.644995,1.97683,150.453006,-1.57367,-19.67623,17.8693,-9.33804,1.71222,-0.51452,-6.387708,0.302243,0
2937,Left,71.26327,2221.309066,5.31795,64.41167,0.542185,5.59416,3.871465,-0.774914,328.870699,-2.07273,-71.51579,-14.76757,10.15812,2.97883,-1.94978,-9.200988,1.039375,4
2938,Left,73.42678,1364.227853,5.53009,66.45679,0.516667,6.3966,1.100085,2.063815,120.456737,-1.75385,-42.32809,9.20418,-12.53174,3.01524,-0.89931,-6.86315,-0.20633,2
2939,Left,87.41745,2130.639046,6.75838,78.74755,0.440042,5.78036,-2.816438,1.184286,152.980767,-1.47624,-18.49883,18.8817,-8.91516,2.59366,-1.11712,-6.343386,-0.412922,0
2940,Left,77.16098,1927.575788,6.73073,70.94005,0.496104,5.58895,0.452321,0.046741,322.223946,-1.35766,-51.34999,-3.83799,4.13713,2.87393,-0.96925,-8.917657,0.786845,1
2941,Left,87.416,2107.958421,6.76589,78.54751,0.440647,5.75529,-2.248332,-0.525017,154.948052,-1.347,-19.39521,18.08812,-7.79,3.05558,-2.4849,-5.941614,-1.919871,0
2942,Left,87.11877,2089.242423,6.65564,78.16636,0.442306,5.66254,-0.539871,0.805572,162.944916,-1.53261,-17.34292,20.4232,-5.83481,4.70691,-1.26761,-3.879151,-0.237033,0
2943,Left,88.19365,2105.436883,6.56066,79.98093,0.434627,5.90171,-3.648305,3.019587,164.49559,-1.50417,-18.14127,18.32501,-4.72189,1.65285,0.90803,-7.089874,2.173431,0
2944,Left,77.66669,1873.21366,6.54665,71.11934,0.495124,5.37226,1.649335,0.264595,332.011196,-1.50006,-50.29365,-2.96925,2.37685,3.90228,-1.05392,-7.520314,0.68749,1
2945,Left,87.45161,2288.312927,6.65186,79.40734,0.435629,6.12972,-3.289106,1.810398,165.338682,-1.37067,-18.4484,18.18623,-4.42051,2.06942,-0.0651,-6.803322,1.013611,0
2946,Left,78.11933,1905.240716,6.55968,72.13145,0.487951,5.76872,-0.926617,1.760781,289.95346,-1.29261,-45.64081,0.32244,3.00662,1.89346,0.59709,-9.268918,2.30009,1
2947,Left,78.63162,1909.652635,6.52619,71.36501,0.489109,5.64512,0.3406,1.211786,52.338869,-1.31888,-45.45774,0.7239,-1.17,3.05583,-0.28588,-8.021636,1.0025,1
2948,Left,88.64046,2071.356625,6.63255,80.33612,0.430008,6.09246,-2.16661,2.276111,150.816916,-1.42957,-20.48544,15.20985,-7.79402,2.91883,0.02738,-6.051517,0.872694,0
2949,Left,83.86167,2146.527171,5.70297,75.6678,0.457026,5.90324,-1.675108,1.885235,146.438977,-1.69019,-23.01151,17.31017,-10.50272,2.2291,-0.81476,-6.038389,5.8e-05,0
2950,Left,74.60444,1507.347022,5.47185,68.30807,0.507523,6.38131,-1.511518,4.543429,124.637377,-1.62503,-37.82604,11.8982,-14.7952,0.92448,1.33048,-8.580023,1.871184,2
2951,Left,72.58087,1388.801531,5.46253,65.81514,0.526796,5.92026,3.700593,0.649464,87.420438,-1.98548,-52.44904,1.12354,-14.96481,4.53086,-2.62983,-6.017274,-2.035077,2
2952,Left,84.85234,2214.208228,5.74461,76.64805,0.451717,5.88672,-1.716869,3.227155,141.264936,-1.58303,-21.54989,17.84052,-13.16721,2.35155,0.3195,-5.809269,0.86822,0
2953,Left,69.56832,1404.723707,5.51986,63.11366,0.548072,6.12355,2.494494,0.208239,96.801155,-1.82691,-54.35704,3.63024,-13.4804,3.29757,-2.75778,-7.623951,-2.221664,2
2954,Left,71.47269,1333.366002,5.58308,64.90553,0.529274,6.45276,1.32778,1.5685,127.439124,-1.72666,-42.91124,11.16654,-12.14654,3.22763,-1.29755,-6.755863,-0.634409,2
2955,Left,70.31064,2103.627931,5.32443,62.90969,0.552441,5.56852,4.694041,-0.446343,323.896932,-2.02157,-71.52327,-12.6078,10.85508,3.75892,-1.53393,-8.420726,1.48893,4
2956,Left,84.28854,2163.676308,5.7576,75.28084,0.457122,5.93055,-1.79623,2.805776,133.429728,-1.70725,-24.29155,16.04713,-15.24536,2.06421,-0.37241,-6.413806,0.069478,0
2957,Left,74.15237,1474.757305,5.42279,67.47087,0.50964,6.5769,-0.574956,3.608089,122.717443,-1.79958,-40.44545,9.69457,-12.34552,1.52431,0.48289,-8.177806,1.366408,2
2958,Left,74.37763,1315.411681,5.48553,67.5322,0.509503,6.33318,0.721991,2.172767,138.826039,-1.85925,-35.80612,14.30686,-11.00827,3.16699,-0.77501,-6.03699,0.182036,2
2959,Left,69.9483,2135.313789,5.36437,63.56331,0.554854,5.39103,2.800092,1.508325,332.649341,-1.90028,-77.95296,-18.52174,10.69591,1.49559,0.40501,-11.335787,3.414343,4
2960,Left,84.6326,2036.432804,5.70057,76.86402,0.451874,5.84151,-2.218094,2.36035,151.16223,-1.70557,-17.9932,21.42454,-11.0456,2.13696,-0.43119,-5.657874,0.381527,0
2961,Left,84.03318,1861.422791,5.70107,76.29944,0.455488,5.8653,-2.233098,1.479731,130.598367,-1.62807,-26.18982,13.86095,-14.52528,1.44243,-1.46363,-7.136429,-1.12814,0
2962,Left,83.80394,1786.723906,5.66662,76.36678,0.455478,5.81773,-0.292905,0.188935,128.188042,-1.46614,-27.99553,12.05355,-13.64875,3.06132,-2.42786,-5.521999,-2.258189,0
2963,Left,82.97045,2103.763069,5.78836,75.32249,0.459854,5.91649,-0.827856,1.897437,159.908674,-1.50631,-20.2332,20.58911,-7.02351,3.33349,-0.33005,-4.689369,0.637181,0
2964,Left,71.64663,2157.935983,5.30771,65.72999,0.537127,5.38553,3.085785,-0.212933,305.707504,-2.19598,-65.30023,-9.60583,15.8115,2.76119,-1.07794,-8.780725,2.600597,4
2965,Left,71.37842,2232.036469,5.30943,65.13911,0.539191,5.54807,4.170591,0.295243,325.301091,-2.12078,-72.12724,-16.00406,12.35682,3.20309,-0.81515,-8.963226,2.499092,4
2966,Left,69.731,2103.033537,5.33522,64.29916,0.547498,5.63501,5.098539,-2.206598,306.00234,-2.04553,-68.08827,-10.22241,16.32119,4.43407,-2.74511,-7.30319,0.701823,4
2967,Left,86.20008,2143.548793,5.83168,79.24992,0.439591,6.02638,-2.21437,1.310305,134.352084,-1.40287,-22.90458,14.39934,-13.55001,1.87061,-1.31831,-6.503578,-1.129337,0
2968,Left,85.77388,2052.247068,5.69806,77.57047,0.446034,5.84059,0.078757,1.96648,152.05235,-1.71749,-20.72615,17.6793,-8.67615,4.04412,-0.6122,-3.864198,0.412067,0
2969,Left,75.31699,1443.650295,5.41985,69.46112,0.50107,6.26218,-0.36687,2.764002,109.91057,-1.85532,-42.71124,5.75654,-11.77957,1.52192,-0.28653,-8.288548,0.634442,2
2970,Left,77.59392,1904.932674,6.71208,70.93286,0.496827,5.36372,0.414685,2.725834,214.551245,-1.42864,-44.70735,2.94311,0.94764,3.37576,1.20826,-7.752209,2.894087,1
2971,Left,86.41106,2137.495988,6.48564,78.30321,0.443418,5.84751,-2.246865,3.105478,145.787836,-1.71087,-20.89521,17.06103,-10.68662,2.65233,0.28718,-6.199557,1.192021,0
2972,Left,76.59338,1944.510046,6.5918,69.84482,0.503417,5.42596,0.43574,1.117133,321.428697,-1.44624,-50.06857,-1.14551,2.24622,2.82763,-0.21261,-8.707757,1.517456,1
2973,Left,78.04702,1904.491947,6.6327,71.70371,0.490729,5.5808,1.071712,2.5792,306.499746,-1.2713,-48.34219,-1.85417,4.45378,3.60619,1.51021,-7.758265,3.373197,1
2974,Left,87.71214,2201.151401,6.5451,79.57679,0.437328,5.76633,-3.010665,2.486225,150.474084,-1.56111,-17.97966,18.94123,-9.99028,2.23964,-0.07833,-6.425312,0.698883,0
2975,Left,87.81939,2227.711326,6.66738,79.87457,0.433717,6.06299,-2.180753,3.773433,157.409819,-1.44702,-16.77052,19.5432,-7.61993,3.24621,1.41532,-5.392886,2.405987,0
2976,Left,77.44693,1987.246572,6.56577,71.46986,0.493686,5.62814,-0.860021,1.040839,315.937683,-1.4249,-48.32853,-1.27854,2.65662,1.73574,-0.23223,-9.665508,1.516599,1
2977,Left,77.90796,1951.678613,6.56634,71.2704,0.494109,5.46395,-0.105342,1.82429,287.562217,-1.36757,-47.4168,-0.28614,5.8567,2.5163,0.8285,-8.756413,2.86808,1
2978,Left,76.10606,1833.247189,6.57851,70.21327,0.501911,5.56756,1.518279,0.798799,318.88585,-1.2763,-52.44566,-3.81504,4.59272,3.62679,-0.14733,-8.048501,1.619044,1
2979,Left,77.59071,1849.002324,6.55368,72.02067,0.490322,5.77535,-0.918697,2.115877,319.680019,-1.29123,-48.50444,-2.09347,2.93209,1.65614,0.92285,-9.75394,2.641919,1
2980,Left,87.74842,2182.558793,6.54672,80.77948,0.431469,6.19854,-3.113632,4.27364,146.992228,-1.46408,-22.45493,13.48331,-8.03764,1.79035,1.81855,-7.3136,2.827815,0
2981,Left,78.28848,2015.764949,6.52151,72.22495,0.48769,5.70065,-0.96659,2.381705,234.613708,-1.41994,-43.40006,2.51394,1.54256,2.00329,0.92919,-8.901273,2.657761,1
2982,Left,75.9614,1786.783362,6.58323,68.8121,0.508485,5.45196,1.838583,0.50253,327.131693,-1.25228,-52.68511,-2.77221,2.93091,3.91466,-0.53758,-7.813309,1.02471,1
2983,Left,86.22225,2041.624542,6.52239,77.9934,0.441383,6.17491,-0.044092,3.233467,153.483215,-1.58363,-22.96395,14.64469,-6.65666,4.56794,0.85105,-4.405174,2.035347,0
2984,Left,85.37709,2009.867698,6.42818,78.13805,0.44284,6.45827,-3.173806,4.155555,145.693581,-1.73039,-24.9982,12.85918,-7.9176,1.41889,1.43377,-7.871655,2.723557,0
2985,Left,83.94013,1518.184033,6.25204,76.64009,0.45318,6.16567,-3.394683,3.190874,144.777457,-1.6298,-24.61501,15.03083,-9.6552,1.05658,0.51605,-8.013989,1.450835,0
2986,Left,88.1923,2204.587909,6.41894,79.25519,0.436104,5.9566,-3.206673,3.201308,134.036993,-1.74533,-22.37497,14.33954,-13.36347,1.57291,0.11286,-7.433624,0.802201,0
2987,Left,87.23878,2113.317489,6.44276,78.83867,0.439661,5.87968,-2.746181,2.684952,149.703231,-1.68539,-19.59556,17.72025,-9.55867,2.25469,0.01337,-6.468254,0.97145,0
2988,Left,78.37775,1928.368135,6.53685,71.47179,0.489215,5.72405,0.255697,1.968985,330.206961,-1.39043,-47.01223,-0.81067,1.36146,2.85747,0.55767,-8.376669,2.212752,1
2989,Left,78.77956,1849.930852,6.55175,71.57594,0.488611,5.70639,-0.573808,1.919032,326.315034,-1.31705,-49.32471,-3.23721,3.25992,1.90641,0.74326,-9.607269,2.503187,1
2990,Left,78.15138,1857.556046,6.52235,72.06541,0.489381,5.53203,0.333529,0.232471,319.688627,-1.44343,-48.6129,-2.38,3.21197,2.78305,-0.95846,-8.527138,0.806275,1
2991,Left,87.00359,1965.1097,6.56371,78.88162,0.437018,6.1557,-0.982429,1.807224,159.953272,-1.57575,-22.3984,14.47013,-4.81642,3.78899,-0.30692,-5.229255,0.938786,0
2992,Left,86.41692,2023.427358,6.59414,79.2256,0.439151,6.1303,-2.629873,2.630851,144.127744,-1.49521,-27.49053,9.73878,-6.17244,1.86816,0.42387,-7.745862,1.518156,0
2993,Left,87.06884,2093.580654,6.49167,79.98479,0.433078,6.26869,-1.260611,0.712823,155.088784,-1.65199,-25.98242,10.22441,-4.23311,3.16403,-1.34757,-6.127243,-0.052978,0
2994,Left,89.06958,2107.231826,6.643,81.00791,0.428568,5.9571,-2.731988,2.854211,167.588079,-1.40386,-16.9395,18.51702,-3.80882,2.69283,0.92775,-5.959303,2.17101,0
2995,Left,83.22209,1976.893002,5.64839,75.76606,0.458299,5.90596,-1.210328,1.976141,157.175558,-1.67845,-23.82104,16.72568,-6.46599,2.53901,-0.38224,-5.700867,0.81586,0
2996,Left,73.55453,1321.171761,5.43155,67.50784,0.513315,6.27853,0.789172,1.722875,119.358168,-1.79328,-42.06861,8.79717,-12.79981,2.65361,-1.27143,-7.061701,-0.591704,2
2997,Left,71.74005,2246.336522,5.28931,66.12366,0.536089,5.68827,0.43114,3.3796,339.846252,-1.91193,-72.67539,-17.19607,6.98744,-0.36443,1.8239,-12.713515,4.631546,4
2998,Left,73.59678,1455.456828,5.43667,67.85447,0.513878,6.37434,-2.011077,3.454256,94.523769,-1.82796,-47.87609,3.10126,-18.00131,-0.40743,-0.1461,-10.852129,0.188392,2
2999,Left,83.3702,1963.385657,5.80015,75.45348,0.461111,5.73998,-2.481784,2.269428,130.309941,-1.46523,-25.42391,15.62182,-16.64993,1.36738,-0.73849,-7.249179,-0.711223,0
3000,Left,84.38951,2038.000552,5.6795,76.71689,0.454077,5.85956,-3.340432,2.784586,130.531496,-1.63801,-24.33757,15.46536,-16.43588,0.54078,-0.41864,-7.898258,-0.163307,0
3001,Left,83.27625,2080.382575,5.78316,75.33453,0.460864,5.7455,-1.641087,1.720652,146.702066,-1.5731,-21.783,19.21871,-11.65961,2.4389,-0.94227,-5.771238,-0.366026,0
3002,Left,82.46932,2019.027194,5.65926,75.18969,0.460765,6.0074,0.718353,1.973016,146.51744,-1.57172,-27.84049,13.14367,-7.82496,4.00517,-0.39516,-4.510363,0.566678,0
3003,Left,72.10333,1487.426275,5.53072,66.41536,0.524153,6.21086,1.1455,2.845332,91.981349,-1.82832,-50.84648,2.18984,-16.09694,2.35216,-0.54159,-8.267899,-0.060823,2
3521,Left,74.03349,1548.478455,6.00035,67.82119,0.525114,4.79357,1.338663,2.702156,109.484799,-1.90166,-47.34306,5.88784,-11.84544,3.32532,-0.3262,-7.23801,0.620845,2
3522,Left,71.38342,1407.64485,6.20577,65.14329,0.55037,4.38178,2.828117,-0.782787,331.413226,-1.7037,-63.0831,-4.60855,3.57071,3.65167,-2.15362,-8.467554,-0.15926,4
3523,Left,72.26628,1536.510126,5.96343,66.68022,0.538788,4.67032,0.209098,4.196609,109.921591,-2.09566,-50.15026,5.88914,-11.45713,1.98338,0.94265,-8.804228,2.191256,2
3524,Left,71.8271,1726.986762,6.21478,65.82797,0.546236,4.40175,2.462454,-0.222023,324.570988,-1.72585,-67.82547,-10.22599,8.61197,2.9145,-1.22011,-9.637694,1.284356,4
3525,Left,80.99145,1901.035935,6.2517,73.9993,0.480385,4.76809,-0.790567,1.7515,123.610088,-1.65294,-31.63675,12.91213,-17.22698,2.86538,-1.42742,-6.569158,-1.277821,0
3526,Left,71.75444,1564.429645,6.01607,66.52734,0.540014,4.73909,0.150111,2.409073,111.877015,-1.96856,-50.19007,6.10449,-11.05902,1.97609,-0.60356,-8.877362,0.465098,2
3527,Left,72.6148,1566.623668,6.00294,66.61755,0.534514,4.92252,-0.040356,2.254243,110.670871,-2.03208,-47.96581,7.188,-14.24776,1.96761,-1.08714,-8.737739,-0.259331,2
3528,Left,71.22048,1348.164108,6.21062,65.40914,0.548745,4.54064,2.456896,-0.129001,311.811804,-1.61279,-65.58511,-7.45532,10.40166,3.08575,-0.86881,-9.280176,1.694219,4
3529,Left,71.33281,1308.635986,6.28193,65.78158,0.552187,4.08356,1.844502,1.467895,320.937117,-1.50663,-67.41945,-8.55819,8.43784,2.43563,0.60606,-10.086772,2.934678,4
3530,Left,82.38714,1944.206204,6.46735,74.41268,0.475265,4.60495,2.12279,1.367659,140.118578,-1.50748,-25.40344,18.20076,-13.9754,6.37054,-1.37129,-2.586488,-1.079258,0
3531,Left,72.25311,1580.515997,6.08465,66.19262,0.535471,5.1259,1.494299,4.409,116.503175,-2.10099,-47.64377,7.7078,-11.91934,3.52623,1.06654,-7.186367,2.308912,2
3532,Left,80.71023,1934.814805,6.37326,73.84831,0.48292,4.73905,-1.965259,3.67851,126.196976,-1.70316,-30.44899,14.57123,-17.86926,1.96702,0.30196,-7.518643,0.543835,0
3533,Left,80.91577,1906.111021,6.27495,74.47788,0.478328,4.95946,-2.205316,3.12405,126.531346,-1.72068,-30.46537,13.70272,-16.62257,1.64857,-0.15152,-7.761902,0.193307,0
3534,Left,81.63258,1691.140556,6.41222,74.46883,0.475883,4.94,-1.177584,3.160701,123.011804,-1.60731,-31.4599,12.25776,-16.60914,2.67579,-0.00122,-6.938182,0.234505,0
3549,Left,69.86459,1570.718703,6.05703,64.37815,0.556336,4.84158,-0.414668,2.979967,103.886865,-2.17211,-53.64609,6.10292,-16.79147,1.19338,-0.7474,-10.084209,0.021768,2
3550,Left,70.61394,1795.994011,6.35382,64.99503,0.557492,4.1497,2.472889,0.333275,318.088336,-1.57264,-71.14768,-11.14997,11.71481,2.79757,-0.27683,-10.138605,2.373382,4
3551,Left,71.39021,1573.408003,5.89729,65.41876,0.546226,4.6863,0.652421,2.514007,106.089502,-2.32544,-50.58007,7.01713,-17.75084,2.3024,-1.41605,-8.486494,-0.602435,2
3552,Left,71.47056,1553.131661,6.01825,65.23367,0.545362,4.80589,0.768967,2.64493,110.162574,-2.15597,-49.38227,8.03296,-16.56383,2.63243,-1.02862,-8.194334,-0.268085,2
3553,Left,69.33607,1494.153675,5.95006,63.47017,0.564683,4.61719,-0.113806,3.506038,107.995576,-2.28418,-53.58436,7.97107,-17.98875,1.3763,-0.44581,-9.768153,0.353535,2
3554,Left,71.32976,1552.602047,6.28772,65.31758,0.5512,4.39972,1.843717,0.400948,331.820073,-1.63062,-71.18579,-12.53477,7.77855,2.11609,-0.59969,-10.834489,1.763133,4
3555,Left,73.54126,1393.750991,6.35896,67.70154,0.532585,4.49206,0.371415,1.105933,322.248528,-1.37908,-63.59948,-8.84312,8.22811,1.413,0.36058,-10.950785,2.549664,4
3556,Left,70.80713,1616.975223,6.14226,64.41347,0.552461,4.68165,1.012558,1.562179,113.761935,-2.41843,-49.68885,9.23079,-16.29666,2.96351,-2.29267,-8.008269,-1.299199,2
3557,Left,80.67989,1979.016108,6.42971,72.41384,0.487157,4.65719,-0.039669,2.362128,127.538192,-1.74517,-29.09781,16.71588,-19.50288,3.96718,-1.12506,-5.423648,-1.056819,0
3558,Left,68.98199,1604.204742,6.19906,62.73324,0.573233,4.27131,3.110567,1.202877,324.180393,-1.67806,-74.36347,-10.92985,9.5089,2.98176,0.26538,-10.145488,2.860608,4
3559,Left,69.73552,1862.846624,6.14668,62.28904,0.572369,4.23595,3.426015,0.349395,330.377402,-1.88287,-75.85603,-12.61339,8.6404,3.10932,-0.82834,-10.150222,1.85536,4
3560,Left,81.25752,1916.231225,6.1465,73.61776,0.480172,4.96286,-2.671757,2.777635,136.106685,-1.72461,-27.50828,17.00099,-14.78832,1.32536,-0.33091,-7.749375,0.169749,0
3561,Left,71.3733,1625.444478,6.00656,65.90264,0.541262,5.0317,0.656986,2.355966,88.785988,-2.21224,-55.18928,1.36587,-18.0491,2.02786,-1.49225,-9.316177,-0.836184,2
3562,Left,70.56503,1634.731039,6.16696,64.78926,0.55712,4.20496,3.696315,-0.285411,317.538687,-1.92985,-69.84484,-9.92725,10.78981,3.89229,-1.3041,-8.721877,1.592198,4
3563,Left,70.38061,1731.013152,6.19101,64.76142,0.55821,4.47947,1.337076,2.769378,337.28456,-1.79006,-74.63547,-14.48304,6.90122,1.24752,1.42668,-11.914975,3.978198,4
3564,Left,71.80432,1628.458631,6.04778,65.9965,0.539323,4.98718,1.351678,3.265267,89.802095,-2.02794,-54.44771,1.70299,-20.6382,2.78913,-0.66117,-8.502449,-0.374998,2
3565,Left,72.63643,1453.648457,5.90663,66.92339,0.53024,5.14296,1.383943,1.796219,100.405769,-2.24713,-49.19369,5.0817,-18.72198,3.1111,-2.11552,-7.564768,-1.518761,2
3566,Left,80.57585,1804.701981,6.42567,73.81012,0.483054,4.75402,-1.925091,3.43391,127.896717,-1.62381,-28.86376,16.18154,-18.89635,2.19075,0.0619,-7.202528,0.117299,0
3595,Left,87.22886,1927.58501,5.18054,79.92723,0.434561,6.14974,-2.78667,2.822562,147.747148,-0.76857,-20.76218,15.69296,-9.16347,0.87039,1.0779,-6.700336,1.171577,0
3596,Left,87.07215,2021.032557,5.17634,79.2654,0.438275,6.0681,-4.175054,2.452954,153.247795,-0.90134,-19.44135,17.63966,-8.23721,-0.31777,0.68358,-7.850268,0.970259,0
3597,Left,86.58883,1942.623255,5.16791,78.39075,0.442384,5.91016,-2.987281,2.141578,151.552515,-0.74089,-19.95265,17.8269,-8.9191,0.72807,0.50449,-6.771549,0.540679,0
3598,Left,86.13169,2207.145392,5.22476,77.82173,0.445966,5.8362,-3.245954,1.812598,152.482432,-0.71152,-20.32757,18.06619,-8.67205,0.50911,0.25109,-7.096821,0.257634,0
3599,Left,87.16303,2095.827966,5.27868,78.38242,0.438735,6.10491,-1.876877,1.780913,150.701371,-1.0946,-20.84615,16.31261,-8.37095,1.80439,-0.14473,-5.855699,0.272605,0
3600,Left,75.63975,1470.446463,4.933,68.35346,0.501371,6.45459,-0.133224,1.400793,126.281243,-1.34675,-35.98793,12.53812,-14.66761,1.81158,-1.28195,-6.939559,-1.261387,2
3601,Left,75.82921,1439.764457,4.97163,68.97596,0.4979,6.45359,0.324863,2.105184,146.416796,-1.2731,-30.61336,17.24332,-10.38237,2.71917,-0.20345,-5.491742,0.223328,2
3602,Left,75.64295,1268.148729,4.91207,68.70785,0.501137,6.3541,-0.096041,2.142421,131.975422,-1.33882,-37.07494,11.40599,-10.7976,1.73404,-0.26579,-7.068885,0.18742,2
3603,Left,84.42108,1742.9392,5.18723,76.84447,0.452182,5.82048,-0.312618,0.729058,152.643809,-1.17143,-26.34584,13.12572,-6.11437,2.70107,-1.00311,-5.248066,-0.367182,0
3604,Left,85.80717,1891.421824,5.14949,78.28885,0.442028,6.2329,-2.585142,1.990956,169.248833,-0.89028,-23.0921,14.62666,-2.53662,0.83723,0.73578,-6.938318,1.532806,0
3605,Left,76.06549,1506.731215,4.92655,69.51052,0.495627,6.52766,-0.352133,1.257059,109.302786,-1.20371,-41.47081,5.94981,-12.44997,1.14753,-1.08782,-8.114937,-1.007741,2
3606,Left,75.52976,1330.185947,4.78593,69.35025,0.497371,6.52555,-0.297492,1.619852,147.369113,-1.25259,-34.73955,13.01532,-7.37248,1.61793,-0.38049,-6.835156,0.280345,2
3607,Left,87.3713,1760.059997,5.09439,79.48226,0.435026,6.11146,-0.406646,2.785236,154.804883,-0.81573,-26.0397,10.49359,-4.36571,2.54797,1.39784,-5.294661,1.99963,0
3608,Left,76.20286,1405.848655,5.0347,69.43085,0.494641,6.54632,-0.115337,2.043444,141.986829,-1.21378,-34.32041,12.9117,-8.84878,2.06883,-0.07644,-6.60042,0.435847,2
3609,Left,86.57262,1810.192327,5.39744,78.29163,0.442475,5.80644,-0.163245,1.105212,122.026773,-1.18879,-25.71265,12.08233,-17.2021,3.10288,-1.59436,-4.99031,-1.978115,0
3610,Left,69.90374,2075.86495,4.95131,63.27661,0.550547,5.78127,3.954534,-0.929839,316.476995,-1.13599,-72.22886,-13.71678,15.01406,2.6179,-0.75003,-9.295224,1.760604,4
3611,Left,86.61372,1975.184231,5.23017,78.33893,0.441506,6.02088,-3.241593,2.088375,154.368813,-0.96776,-17.38647,20.24316,-9.05508,0.77365,0.21281,-6.575448,0.45997,0
3612,Left,86.08456,1943.675141,5.2328,77.84505,0.442517,6.03762,0.216491,0.84817,157.543117,-1.12284,-16.99076,20.81139,-8.06729,4.01738,-1.00971,-3.068022,-0.603329,0
3613,Left,86.3,1932.395142,5.16784,78.30623,0.440483,6.21816,-2.519846,2.714915,154.794203,-0.94032,-17.8754,19.58009,-8.59957,1.34885,0.85019,-5.95091,1.163996,0
3614,Left,86.02178,2135.713516,5.29617,77.64236,0.444266,5.94626,-0.559683,1.207797,157.284546,-0.90456,-17.68922,20.41233,-7.98071,3.30282,-0.44919,-3.967367,-0.225627,0
3615,Left,77.8642,1507.671205,4.89815,71.31396,0.48433,6.4569,-1.202493,3.396978,125.511448,-1.17046,-33.20537,12.07812,-14.85107,1.0243,0.71613,-7.438207,0.705951,2
3616,Left,85.07054,1955.565559,5.27607,76.60072,0.450225,5.87537,0.550244,1.193288,155.829365,-0.9671,-20.28021,18.85033,-7.83512,4.09723,-0.51158,-3.331958,-0.211889,0
3617,Left,85.36249,2047.574579,5.24419,76.6798,0.448123,6.09541,-1.009764,2.284337,138.947846,-1.06166,-23.3771,15.38902,-12.13383,2.3613,0.04115,-5.460152,0.099348,0
3618,Left,82.7726,2164.790409,5.40056,75.4418,0.45994,6.12033,-2.138925,4.684472,160.853134,-1.82103,-20.2308,20.60666,-6.67725,1.7297,1.96295,-5.989718,3.487522,0
3619,Left,83.15062,2326.71525,5.51578,75.50717,0.45896,5.94112,-0.933985,2.976373,172.926821,-1.72925,-19.05816,21.60544,-2.50977,3.05997,0.82502,-4.581508,2.526628,0
3620,Left,82.42366,2420.915322,5.44157,74.95975,0.462819,5.9618,-1.864602,2.210578,153.087229,-1.88625,-23.06159,18.28883,-8.56217,1.78891,-0.54898,-6.226101,0.672576,0
3621,Left,83.33962,2340.787117,5.44018,75.41557,0.458741,6.04012,-1.907144,3.971898,171.022655,-1.76442,-19.05753,21.56741,-3.17827,2.08135,1.65416,-5.560723,3.402309,0
3622,Left,83.00455,2401.05446,5.36917,75.32251,0.459566,6.04162,-1.146817,3.672903,150.360842,-1.67246,-24.39147,16.37965,-8.51689,2.27242,1.02307,-5.756883,2.144313,0
3623,Left,74.50581,2175.711286,5.28603,68.39321,0.515612,5.53259,-0.157053,2.039769,268.174739,-1.95487,-49.39432,1.92768,7.85422,1.02294,0.60712,-9.174081,3.440775,1
3624,Left,84.35421,2365.946174,5.45556,76.46889,0.452209,6.04948,-1.476324,3.906985,156.705675,-1.63186,-18.09985,21.37643,-8.61402,2.57708,1.27271,-4.954561,2.362058,0
3625,Left,76.17836,2192.670545,5.39101,69.19601,0.506145,5.39671,2.904874,1.118215,246.589528,-1.78962,-45.59369,3.86103,5.1489,4.3166,-0.31251,-5.473576,2.032738,1
3626,Left,84.4177,2402.995554,5.33366,76.75242,0.452366,6.17392,-3.243515,5.536906,154.031816,-1.75275,-21.80415,17.69942,-7.94343,0.50383,2.7149,-7.365359,4.114081,0
3627,Left,75.09744,2212.963268,5.28118,69.30266,0.508434,5.68613,-0.288092,1.213353,279.342143,-1.83702,-49.33904,0.56394,5.98221,0.90101,-0.20741,-9.302703,2.284951,1
3628,Left,75.79121,2270.589615,5.40909,69.63347,0.504211,5.63239,1.182425,0.940666,262.819899,-1.84345,-46.8414,2.23602,5.69717,2.60915,-0.49096,-7.411831,1.95883,1
3629,Left,76.64947,2213.059118,5.39164,70.80791,0.499564,5.44531,-0.613503,0.758192,235.264203,-1.72181,-43.48636,4.69067,4.65693,1.1933,-0.62382,-8.543856,1.588507,1
3630,Left,85.32581,1853.570986,5.16128,76.87389,0.448924,5.98532,-1.491717,1.507433,150.290244,-1.17187,-26.07887,12.82595,-6.49473,1.60466,-0.31562,-6.405713,0.339259,0
3631,Left,87.10885,1886.784039,5.29897,78.24497,0.44131,5.80082,-0.64992,1.286224,154.673857,-1.14974,-22.84005,14.75627,-6.32107,2.79099,-0.48003,-4.975139,0.153654,0
3632,Left,76.71082,1609.691823,4.87047,69.6979,0.496415,6.23438,-1.200708,2.644495,101.129022,-1.48385,-42.27337,5.29815,-18.21158,0.2387,-0.5602,-9.066932,-0.649633,2
3633,Left,74.23685,1492.940478,4.75894,67.64055,0.508199,6.64298,-0.867144,2.142646,107.219264,-1.35389,-43.66097,6.19599,-14.32083,0.32616,-0.58507,-9.05385,-0.468428,2
